Date,League,HomeTeam,AwayTeam,HomeScore,AwayScore,OU_Line,TotalPoints,OU_Result,Home_Avg_Pts_For,Home_Avg_Pts_Against,Away_Avg_Pts_For,Away_Avg_Pts_Against,Avg_Pts_For_Diff,Avg_Pts_Against_Diff
2022-12-07,NCAAB,Southeast,Purdue,68,89,147.0,157,1,65.8,68.6,68.42857142857143,69.0,-2.6285714285714334,-0.4000000000000057
2022-12-07,NCAAB,Santa,New,66,65,155.0,131,0,71.5,69.5,67.6,73.1,3.9000000000000057,-3.5999999999999943
2022-12-07,NCAAB,Unlv,Hawai'I,77,62,131.0,139,1,70.33333333333333,59.666666666666664,68.33333333333333,59.0,2.0,0.6666666666666643
2022-12-07,NCAAB,Sacramento,Denver,87,85,134.0,172,1,58.2,70.6,79.44444444444444,80.0,-21.24444444444444,-9.400000000000006
2022-12-07,NCAAB,Usc,Cal,64,50,134.0,114,0,62.857142857142854,75.28571428571429,64.3,70.1,-1.442857142857143,5.1857142857142975
2022-12-07,NCAAB,Fresno,Cal,65,56,125.0,121,0,56.0,64.0,64.1,72.2,-8.099999999999994,-8.200000000000003
2022-12-07,NCAAB,San,Merrimack,69,51,138.0,120,0,72.1,79.4,51.142857142857146,71.28571428571429,20.95714285714285,8.114285714285714
2022-12-07,NCAAB,Binghamton,Colgate,62,81,146.0,143,0,67.4,74.8,80.71428571428571,74.42857142857143,-13.314285714285703,0.37142857142856656
2022-12-07,NCAAB,Miami,Cornell,107,105,153.0,212,1,72.4,70.7,77.83333333333333,72.66666666666667,-5.433333333333323,-1.9666666666666686
2022-12-07,NCAAB,Davidson,Western,72,64,144.0,136,0,79.0,72.66666666666667,68.1,72.8,10.900000000000006,-0.13333333333332575
2022-12-07,NCAAB,Rhode,Brown,58,59,129.0,117,0,74.5,71.0,66.57142857142857,71.14285714285714,7.928571428571431,-0.1428571428571388
2022-12-07,NCAAB,Tennessee,Eastern,84,49,141.0,133,0,73.9,66.6,68.0,79.1,5.900000000000006,-12.5
2022-12-07,NCAAB,Stonehill,Rider,67,78,143.0,145,1,77.16666666666667,82.5,46.0,76.0,31.16666666666667,6.5
2022-12-07,NCAAB,Purdue,Hofstra,85,66,144.0,151,1,71.0,68.875,78.83333333333333,75.33333333333333,-7.833333333333329,-6.458333333333329
2022-12-07,NCAAB,Fairfield,Sacred,61,59,139.0,120,0,60.4,66.2,77.0,78.33333333333333,-16.6,-12.133333333333326
2022-12-07,NCAAB,Delaware,Delaware,77,69,139.0,146,1,71.2,76.0,71.2,76.0,0.0,0.0
2022-12-07,NCAAB,Hampton,Loyola,66,61,141.0,127,0,68.66666666666667,82.0,67.3,70.7,1.3666666666666742,11.299999999999997
2022-12-07,NCAAB,Holy,Quinnipiac,71,75,141.0,146,1,58.75,78.5,75.5,65.5,-16.75,13.0
2022-12-07,NCAAB,North,Alabama,71,63,145.0,134,0,72.3,71.4,72.0,76.3,0.29999999999999716,-4.8999999999999915
2022-12-07,NCAAB,Notre,Boston,81,75,133.0,156,1,75.42857142857143,67.42857142857143,66.5,67.6,8.92857142857143,-0.17142857142856371
2022-12-07,NCAAB,Villanova,Penn,70,59,140.0,129,0,71.0,74.2,75.8,74.5,-4.799999999999997,-0.29999999999999716
2022-12-08,NCAAB,Utah,Jacksonville,99,58,135.0,157,1,73.1,74.5,64.1,76.7,9.0,-2.200000000000003
2022-12-08,NCAAB,Minnesota,Michigan,75,90,136.0,165,1,61.0,63.333333333333336,74.5,71.0,-13.5,-7.666666666666664
2022-12-08,NCAAB,Umass,Umass,80,85,145.0,165,1,76.6,66.4,76.6,66.4,0.0,0.0
2022-12-08,NCAAB,Colorado,Colorado,93,65,143.0,158,1,79.5,69.125,79.5,69.125,0.0,0.0
2022-12-09,NCAAB,Bryant,Stony,79,60,149.0,139,0,63.666666666666664,86.66666666666667,55.8,75.4,7.866666666666667,11.266666666666666
2022-12-09,NCAAB,Central,Dartmouth,59,50,130.0,109,0,70.7,77.7,62.8,70.6,7.900000000000006,7.1000000000000085
2022-12-10,NCAAB,Robert,Marshall,60,69,147.0,129,0,63.75,61.25,82.0,61.666666666666664,-18.25,-0.4166666666666643
2022-12-10,NCAAB,Southern,Cal,67,60,142.0,127,0,69.3,68.3,65.4,70.7,3.8999999999999915,-2.4000000000000057
2022-12-10,NCAAB,Montana,Omaha,82,54,138.0,136,0,67.57142857142857,73.71428571428571,63.75,79.125,3.8214285714285694,-5.410714285714292
2022-12-10,NCAAB,West,Uab,81,70,154.0,151,0,78.1,77.3,92.6,73.2,-14.5,4.099999999999994
2022-12-10,NCAAB,Umbc,Morgan,75,63,148.0,138,0,75.5,67.5,65.0,77.5,10.5,-10.0
2022-12-10,NCAAB,Santa,San,64,75,140.0,139,0,70.71428571428571,68.85714285714286,70.2,76.8,0.5142857142857054,-7.942857142857136
2022-12-10,NCAAB,Duke,Maryland-Eastern,82,55,136.0,137,1,68.125,55.875,64.8,83.2,3.325000000000003,-27.325000000000003
2022-12-10,NCAAB,California,Butler,58,82,123.0,140,1,62.8,68.6,86.5,58.125,-23.700000000000003,10.474999999999994
2022-12-10,NCAAB,Umass,St.,68,59,141.0,127,0,74.3,69.5,73.8,73.3,0.5,-3.799999999999997
2022-12-10,NCAAB,Belmont,Middle,75,85,143.0,160,1,76.5,75.83333333333333,69.5,58.5,7.0,17.33333333333333
2022-12-10,NCAAB,Troy,Tennessee,87,64,134.0,151,1,72.25,71.5,73.6,63.9,-1.3499999999999943,7.600000000000001
2022-12-10,NCAAB,Mount,Loyola,51,34,132.0,85,0,61.8,72.8,68.6,70.3,-6.799999999999997,2.5
2022-12-10,NCAAB,Pepperdine,Uc,64,67,146.0,131,0,77.33333333333333,77.0,74.3,69.3,3.0333333333333314,7.700000000000003
2022-12-10,NCAAB,Ut,Texas,65,71,124.0,136,1,66.7,77.5,76.3,73.6,-9.599999999999994,3.9000000000000057
2022-12-10,NCAAB,Southern,Alcorn,74,68,129.0,142,1,68.4,67.1,58.166666666666664,82.33333333333333,10.233333333333341,-15.233333333333334
2022-12-10,NCAAB,Louisiana,Samford,75,58,152.0,133,0,73.75,71.0,80.0,64.33333333333333,-6.25,6.666666666666671
2022-12-10,NCAAB,Old,Gardner-Webb,44,43,126.0,87,0,76.4,69.6,63.166666666666664,69.33333333333333,13.233333333333341,0.2666666666666657
2022-12-10,NCAAB,Missouri,Purdue,61,65,135.0,126,0,79.7,74.5,72.55555555555556,68.55555555555556,7.144444444444446,5.944444444444443
2022-12-10,NCAAB,Green,Kansas,70,64,126.0,134,1,66.33333333333333,73.33333333333333,73.9,67.7,-7.566666666666677,5.633333333333326
2022-12-10,NCAAB,Oral,Central,111,78,162.0,189,1,65.77777777777777,73.33333333333333,71.1,74.8,-5.322222222222223,-1.4666666666666686
2022-12-10,NCAAB,Houston,Ut,82,95,160.0,177,1,67.5,80.5,66.6,76.9,0.9000000000000057,3.5999999999999943
2022-12-10,NCAAB,Tcu,Smu,83,75,138.0,158,1,74.4,61.8,67.33333333333333,72.66666666666667,7.066666666666677,-10.866666666666674
2022-12-10,NCAAB,Byu,Creighton,83,80,144.0,163,1,103.5,81.16666666666667,77.7,65.5,25.799999999999997,15.666666666666671
2022-12-10,NCAAB,Michigan,Brown,68,50,131.0,118,0,74.7,70.2,65.625,69.5,9.075000000000003,0.7000000000000028
2022-12-10,NCAAB,Indiana,Arizona,75,89,157.0,164,1,79.0,61.1,81.4,68.4,-2.4000000000000057,-7.300000000000004
2022-12-10,NCAAB,Northwestern,Louisiana-Monroe,91,73,139.0,164,1,69.0,55.57142857142857,60.0,67.66666666666667,9.0,-12.095238095238102
2022-12-10,NCAAB,George,American,64,69,132.0,133,1,76.0,71.71428571428571,64.6,64.8,11.400000000000006,6.914285714285711
2022-12-10,NCAAB,William,Norfolk,53,67,135.0,120,0,67.0,75.75,70.0,87.0,-3.0,-11.25
2022-12-10,NCAAB,Tulane,Buffalo,88,63,157.0,151,0,72.66666666666667,68.66666666666667,76.2,79.0,-3.5333333333333314,-10.333333333333329
2022-12-10,NCAAB,Colgate,Vermont,72,73,137.0,145,1,80.75,72.875,76.16666666666667,65.33333333333333,4.583333333333329,7.541666666666671
2022-12-10,NCAAB,Illinois,Penn,59,74,139.0,133,0,76.7,67.1,75.9,72.3,0.7999999999999972,-5.200000000000003
2022-12-10,NCAAB,La,Drexel,58,65,131.0,123,0,73.0,75.0,61.75,62.5,11.25,12.5
2022-12-10,NCAAB,Syracuse,Georgetown,83,64,145.0,147,1,71.0,70.8,69.6,73.0,1.4000000000000057,-2.200000000000003
2022-12-10,NCAAB,Florida,Louisville,75,53,139.0,128,0,73.2,69.1,55.75,80.0,17.450000000000003,-10.900000000000006
2022-12-10,NCAAB,Quinnipiac,Lafayette,76,63,131.0,139,1,75.4,66.6,62.4,70.4,13.000000000000007,-3.8000000000000114
2022-12-10,NCAAB,Vmi,Radford,77,74,144.0,151,1,61.666666666666664,77.0,80.2,72.2,-18.53333333333334,4.799999999999997
2022-12-10,NCAAB,Saint,Saint,73,57,133.0,130,0,74.7,76.7,74.7,76.7,0.0,0.0
2022-12-10,NCAAB,South,Uc,71,83,136.0,154,1,67.0,78.5,74.1,67.9,-7.099999999999994,10.599999999999994
2022-12-10,NCAAB,North,Bethune-Cookman,88,48,146.0,136,0,70.9,71.3,67.0,81.0,3.9000000000000057,-9.700000000000003
2022-12-10,NCAAB,Ball,Evansville,88,69,135.0,157,1,73.0,75.0,58.75,68.75,14.25,6.25
2022-12-10,NCAAB,Wichita,Longwood,81,63,132.0,144,1,74.0,64.83333333333333,77.5,72.0,-3.5,-7.166666666666671
2022-12-10,NCAAB,Miami,North,80,73,154.0,153,0,76.1,73.5,75.3,69.8,0.7999999999999972,3.700000000000003
2022-12-10,NCAAB,Rhode,Army,77,67,140.0,144,1,69.0,67.0,76.2,83.2,-7.200000000000003,-16.200000000000003
2022-12-10,NCAAB,Northern,Utah,75,80,140.0,155,1,71.0,74.6,76.1,71.1,-5.099999999999994,3.5
2022-12-10,NCAAB,Cincinnati,Xavier,77,80,149.0,157,1,74.28571428571429,70.71428571428571,80.25,68.25,-5.964285714285708,2.464285714285708
2022-12-10,NCAAB,Cleveland,Kent,58,67,134.0,125,0,64.25,64.0,79.0,57.0,-14.75,7.0
2022-12-10,NCAAB,Abilene,East,83,64,142.0,147,1,73.44444444444444,68.33333333333333,75.5,78.3,-2.055555555555557,-9.966666666666669
2022-12-10,NCAAB,North,Georgia,75,59,143.0,134,0,75.8,69.1,72.6,68.1,3.200000000000003,1.0
2022-12-10,NCAAB,Southern,Lamar,95,59,133.0,154,1,70.9,68.3,63.0,74.33333333333333,7.900000000000006,-6.033333333333331
2022-12-10,NCAAB,Nebraska,Purdue,62,65,138.0,127,0,72.8,61.6,71.8,67.8,1.0,-6.199999999999996
2022-12-10,NCAAB,Charlotte,Detroit,82,80,131.0,162,1,67.66666666666667,49.666666666666664,72.66666666666667,88.66666666666667,-5.0,-39.00000000000001
2022-12-10,NCAAB,Richmond,Drake,82,52,133.0,134,1,68.4,58.6,74.5,63.166666666666664,-6.099999999999994,-4.566666666666663
2022-12-10,NCAAB,Eastern,Western,75,79,139.0,154,1,68.6,81.0,67.1,71.4,1.5,9.599999999999994
2022-12-11,NCAAB,Tennessee,Lipscomb,90,85,147.0,175,1,71.9,67.6,71.0,75.5,0.9000000000000057,-7.900000000000006
2022-12-11,NCAAB,Rutgers,Seton,43,45,131.0,88,0,70.5,49.5,67.0,60.333333333333336,3.5,-10.833333333333336
2022-12-11,NCAAB,Iowa,Wisconsin,75,78,134.0,153,1,72.22222222222223,68.0,62.0,59.6,10.222222222222229,8.399999999999999
2022-12-11,NCAAB,Texas,Oregon,72,54,135.0,126,0,77.8,72.9,63.6,69.0,14.199999999999996,3.9000000000000057
2022-12-11,NCAAB,Idaho,Uc,74,76,137.0,150,1,68.875,66.125,77.0,67.7,-8.125,-1.5750000000000028
2022-12-11,NCAAB,Duquesne,New,60,73,147.0,133,0,90.4,64.4,68.0,71.8,22.400000000000006,-7.3999999999999915
2022-12-11,NCAAB,Kansas,Incarnate,98,50,133.0,148,1,72.1,68.8,57.833333333333336,65.83333333333333,14.266666666666659,2.9666666666666686
2022-12-11,NCAAB,Niagara,Eastern,67,60,137.0,127,0,58.0,65.0,68.4,81.4,-10.400000000000006,-16.400000000000006
2022-12-11,NCAAB,Fdu,Njit,73,71,142.0,144,1,82.42857142857143,85.0,58.0,88.66666666666667,24.42857142857143,-3.6666666666666714
2022-12-11,NCAAB,Morehead,East,61,57,136.0,118,0,56.75,78.5,76.8,76.7,-20.049999999999997,1.7999999999999972
2022-12-11,NCAAB,Northwestern,Prairie,61,51,129.0,112,0,71.75,57.75,66.25,69.5,5.5,-11.75
2022-12-11,NCAAB,Fordham,Central,90,77,130.0,167,1,68.6,53.5,72.2,76.5,-3.6000000000000085,-23.0
2022-12-11,NCAAB,Hawai'I,St.,90,66,135.0,156,1,66.75,63.5,72.0,72.1,-5.25,-8.599999999999994
2022-12-11,NCAAB,Iona,St.,72,57,139.0,129,0,77.5,67.25,72.4,74.5,5.099999999999994,-7.25
2022-12-11,NCAAB,Utah,Loyola,79,67,149.0,146,0,77.2,69.4,63.6,68.8,13.600000000000001,0.6000000000000085
2022-12-11,NCAAB,Youngstown,Ohio,79,81,148.0,160,1,82.16666666666667,72.0,72.57142857142857,66.28571428571429,9.595238095238102,5.714285714285708
2022-12-12,NCAAB,San,Kennesaw,88,54,138.0,142,1,70.2,76.3,67.75,76.0,2.450000000000003,0.29999999999999716
2022-12-12,NCAAB,Stony,Sacred,71,64,144.0,135,0,56.5,76.0,72.5,74.0,-16.0,2.0
2022-12-12,NCAAB,Gonzaga,Northern,88,67,154.0,155,1,69.0,78.0,70.3,73.4,-1.2999999999999972,4.599999999999994
2022-12-13,NCAAB,Washington,Cal,74,68,130.0,142,1,71.0,61.5,62.0,68.3,9.0,-6.799999999999997
2022-12-13,NCAAB,Santa,Portland,78,75,155.0,153,0,69.875,69.625,76.75,78.375,-6.875,-8.75
2022-12-13,NCAAB,Murray,Chicago,66,65,143.0,131,0,70.4,76.0,67.875,76.75,2.5250000000000057,-0.75
2022-12-13,NCAAB,Alabama,Memphis,91,88,153.0,179,1,72.1,74.3,81.66666666666667,66.44444444444444,-9.566666666666677,7.855555555555554
2022-12-13,NCAAB,Boise,New,91,50,142.0,141,0,69.0,59.0,69.1,68.7,-0.09999999999999432,-9.700000000000003
2022-12-13,NCAAB,Arizona,Texas,99,61,165.0,160,0,84.1,70.0,77.5,68.0,6.599999999999994,2.0
2022-12-13,NCAAB,Florida,Usc,80,63,144.0,143,0,73.4,68.8,63.0,72.125,10.400000000000006,-3.325000000000003
2022-12-13,NCAAB,Texas,Eastern,77,70,134.0,147,1,77.1,70.3,68.8,79.9,8.299999999999997,-9.600000000000009
2022-12-13,NCAAB,Uic,Prairie,70,61,136.0,131,0,64.6,67.4,63.2,67.8,1.3999999999999915,-0.3999999999999915
2022-12-13,NCAAB,St.,Green,82,61,137.0,143,1,70.3,74.1,67.25,71.0,3.049999999999997,3.0999999999999943
2022-12-13,NCAAB,South,Unc,84,94,151.0,178,1,67.7,77.8,64.4,74.1,3.299999999999997,3.700000000000003
2022-12-13,NCAAB,Boston,Stonehill,63,56,137.0,119,0,66.8,69.4,75.71428571428571,81.85714285714286,-8.914285714285711,-12.457142857142856
2022-12-13,NCAAB,Xavier,Southern,79,59,157.0,138,0,80.2,70.0,72.7,69.0,7.5,1.0
2022-12-13,NCAAB,American,Vmi,69,61,136.0,130,0,65.33333333333333,64.66666666666667,65.5,76.25,-0.1666666666666714,-11.583333333333329
2022-12-13,NCAAB,Richmond,Fdu,77,48,141.0,125,0,70.66666666666667,57.5,81.25,83.25,-10.583333333333329,-25.75
2022-12-13,NCAAB,North,The,100,67,145.0,167,1,76.8,67.3,71.0,72.75,5.799999999999997,-5.450000000000003
2022-12-13,NCAAB,St.,Longwood,57,63,135.0,120,0,71.3,74.1,72.66666666666667,75.0,-1.3666666666666742,-0.9000000000000057
2022-12-13,NCAAB,Loyola,Umbc,69,72,140.0,141,1,66.2,69.5,75.4,66.6,-9.200000000000003,2.9000000000000057
2022-12-13,NCAAB,Iona,Princeton,70,64,147.0,134,0,76.4,65.2,77.75,73.75,-1.3499999999999943,-8.549999999999997
2022-12-13,NCAAB,Hartford,Saint,57,58,127.0,115,0,56.4,84.8,70.5,74.2,-14.100000000000001,10.599999999999994
2022-12-14,NCAAB,Norfolk,Bowling,81,75,144.0,156,1,68.5,70.0,76.0,79.0,-7.5,-9.0
2022-12-14,NCAAB,Louisville,Western,94,83,134.0,177,1,55.2,79.0,71.3,71.9,-16.099999999999994,7.099999999999994
2022-12-14,NCAAB,Maryland,Ucla,60,87,142.0,147,1,79.4,61.4,83.25,53.25,-3.8499999999999943,8.149999999999999
2022-12-14,NCAAB,Lipscomb,Tennessee,64,63,146.0,127,0,75.66666666666667,80.33333333333333,72.4,67.1,3.2666666666666657,13.233333333333334
2022-12-14,NCAAB,Tennessee,Charleston,87,91,146.0,178,1,74.3,67.8,75.0,76.0,-0.7000000000000028,-8.200000000000003
2022-12-14,NCAAB,Arkansas,Southeast,68,61,138.0,129,0,72.2,59.3,66.16666666666667,72.0,6.033333333333331,-12.700000000000003
2022-12-14,NCAAB,Nevada,Uc,64,56,135.0,120,0,71.5,65.0,75.7,68.0,-4.200000000000003,-3.0
2022-12-14,NCAAB,Minnesota,Arkansas-Pine,72,56,136.0,128,0,64.5,70.0,54.0,77.25,10.5,-7.25
2022-12-14,NCAAB,Charleston,Stetson,65,60,147.0,125,0,77.0,77.375,58.5,97.125,18.5,-19.75
2022-12-14,NCAAB,Mississippi,Jackson,69,59,131.0,128,0,63.5,62.6,63.166666666666664,73.16666666666667,0.3333333333333357,-10.56666666666667
2022-12-14,NCAAB,East,Queens,75,78,142.0,153,1,74.8,75.3,87.0,79.0,-12.200000000000003,-3.700000000000003
2022-12-14,NCAAB,Northern,Eastern,64,61,136.0,125,0,68.5,74.5,70.0,80.9,-1.5,-6.400000000000006
2022-12-14,NCAAB,Louisiana,Stephen,79,80,145.0,159,1,74.0,68.4,72.2,68.8,1.7999999999999972,-0.3999999999999915
2022-12-14,NCAAB,University,Liu,76,59,145.0,135,0,63.142857142857146,72.57142857142857,68.0,95.0,-4.857142857142854,-22.42857142857143
2022-12-14,NCAAB,Wake,Appalachian,67,66,142.0,133,0,75.66666666666667,70.33333333333333,64.0,68.0,11.666666666666671,2.3333333333333286
2022-12-14,NCAAB,Duquesne,Depaul,66,55,146.0,121,0,86.1,65.8,73.0,66.66666666666667,13.099999999999994,-0.8666666666666742
2022-12-14,NCAAB,Auburn,Georgia,72,64,135.0,136,1,72.25,56.75,70.0,67.3,2.25,-10.549999999999997
2022-12-15,NCAAB,Oregon,Seattle,73,58,136.0,131,0,62.0,69.5,75.7,68.3,-13.700000000000003,1.2000000000000028
2022-12-15,NCAAB,Santa,Uc,86,74,146.0,160,1,70.77777777777777,70.22222222222223,73.0,68.8,-2.2222222222222285,1.4222222222222314
2022-12-15,NCAAB,Colorado,North,84,60,148.0,144,0,79.4,71.1,79.0,66.0,0.4000000000000057,5.099999999999994
2022-12-15,NCAAB,Mcneese,Louisiana,70,78,140.0,148,1,71.5,82.0,74.83333333333333,70.33333333333333,-3.3333333333333286,11.666666666666671
2022-12-15,NCAAB,Middle,Chattanooga,73,82,139.0,155,1,74.66666666666667,64.0,76.8,77.4,-2.1333333333333258,-13.400000000000006
2022-12-15,NCAAB,Wagner,Stony,58,55,130.0,113,0,64.6,70.4,58.57142857142857,74.28571428571429,6.028571428571425,-3.885714285714286
2022-12-15,NCAAB,Presbyterian,Elon,69,63,131.0,132,1,58.0,70.0,58.25,74.5,-0.25,-4.5
2022-12-15,NCAAB,Nicholls,Southeastern,88,73,156.0,161,1,69.25,98.75,63.0,95.0,6.25,3.75
2022-12-16,NCAAB,Southern,Chicago,63,52,132.0,115,0,71.6,71.1,67.55555555555556,75.55555555555556,4.044444444444437,-4.455555555555563
2022-12-16,NCAAB,South,Dartmouth,59,55,132.0,114,0,70.1,79.3,60.666666666666664,68.66666666666667,9.43333333333333,10.633333333333326
2022-12-16,NCAAB,Tulsa,Mississippi,66,51,136.0,117,0,78.8,79.3,65.2,62.5,13.599999999999994,16.799999999999997
2022-12-16,NCAAB,Georgetown,Xavier,89,102,154.0,191,1,68.66666666666667,74.66666666666667,80.0,68.16666666666667,-11.333333333333329,6.5
2022-12-16,NCAAB,Princeton,Delaware,69,76,143.0,145,1,75.0,73.0,71.71428571428571,75.14285714285714,3.285714285714292,-2.142857142857139
2022-12-17,NCAAB,Byu,Utah,75,66,146.0,141,0,100.57142857142857,81.0,78.2,66.9,22.371428571428567,14.099999999999994
2022-12-17,NCAAB,Saint,Villanova,64,71,138.0,135,0,69.6,70.4,70.83333333333333,71.66666666666667,-1.2333333333333343,-1.2666666666666657
2022-12-17,NCAAB,Virginia,Grambling,74,48,135.0,122,0,66.75,62.75,72.25,56.25,-5.5,6.5
2022-12-17,NCAAB,Michigan,Lipscomb,83,75,147.0,158,1,75.2,68.8,72.75,76.0,2.450000000000003,-7.200000000000003
2022-12-17,NCAAB,Jacksonville,Charleston,72,63,133.0,135,1,63.6,77.9,75.66666666666667,75.44444444444444,-12.06666666666667,2.455555555555563
2022-12-17,NCAAB,Tennessee,Western,65,75,142.0,140,0,75.9,72.4,74.3,74.1,1.6000000000000085,-1.6999999999999886
2022-12-17,NCAAB,Mississippi,Temple,63,55,137.0,118,0,63.3,63.3,70.5,71.16666666666667,-7.200000000000003,-7.866666666666674
2022-12-17,NCAAB,Kentucky,Ucla,53,63,144.0,116,0,77.5,58.75,84.0,54.6,-6.5,4.149999999999999
2022-12-17,NCAAB,Fresno,Sacramento,53,59,128.0,112,0,59.0,61.333333333333336,63.0,73.0,-4.0,-11.666666666666664
2022-12-17,NCAAB,Clemson,Richmond,85,57,132.0,142,1,76.85714285714286,67.57142857142857,71.57142857142857,56.142857142857146,5.285714285714292,11.428571428571423
2022-12-17,NCAAB,Memphis,Texas,83,79,145.0,162,1,82.3,68.9,78.5,70.0,3.799999999999997,-1.0999999999999943
2022-12-17,NCAAB,George,Tulane,62,56,144.0,118,0,74.5,71.375,76.5,67.25,-2.0,4.125
2022-12-17,NCAAB,Lsu,Winthrop,89,81,147.0,170,1,73.0,58.4,66.8,83.8,6.200000000000003,-25.4
2022-12-17,NCAAB,Grand,Pepperdine,83,73,136.0,156,1,64.25,64.5,74.0,74.5,-9.75,-10.0
2022-12-17,NCAAB,Utep,Louisiana,60,55,136.0,115,0,62.25,68.75,75.28571428571429,70.28571428571429,-13.035714285714292,-1.5357142857142918
2022-12-17,NCAAB,Washington,Idaho,90,55,133.0,145,1,71.33333333333333,62.22222222222222,69.44444444444444,67.22222222222223,1.8888888888888857,-5.000000000000007
2022-12-17,NCAAB,Purdue,Davidson,69,61,141.0,130,0,72.7,66.5,77.25,70.5,-4.549999999999997,-4.0
2022-12-17,NCAAB,Louisiana-Monroe,Lamar,83,59,136.0,142,1,63.25,73.5,62.0,79.5,1.25,-6.0
2022-12-17,NCAAB,Dayton,Wyoming,66,49,131.0,115,0,63.0,55.5,66.2,66.6,-3.200000000000003,-11.099999999999994
2022-12-17,NCAAB,Georgia,Campbell,54,53,131.0,107,0,69.6,69.5,80.33333333333333,75.0,-10.733333333333334,-5.5
2022-12-17,NCAAB,Mississippi,Nicholls,68,66,139.0,134,0,61.7,64.6,73.0,93.6,-11.299999999999997,-29.0
2022-12-17,NCAAB,Miami,St.,91,76,149.0,167,1,75.4,74.7,69.4,73.5,6.0,1.2000000000000028
2022-12-17,NCAAB,Bryant,Liberty,62,82,151.0,144,0,65.2,84.0,70.0,76.66666666666667,-4.799999999999997,7.333333333333329
2022-12-17,NCAAB,Prairie,Montana,76,81,131.0,157,1,62.833333333333336,68.16666666666667,69.375,71.25,-6.541666666666664,-3.0833333333333286
2022-12-17,NCAAB,The,Longwood,70,75,140.0,145,1,70.2,78.2,70.25,70.5,-0.04999999999999716,7.700000000000003
2022-12-17,NCAAB,Towson,Northern,66,83,133.0,149,1,67.66666666666667,63.333333333333336,65.9,73.6,1.7666666666666657,-10.266666666666659
2022-12-17,NCAAB,Ohio,Stetson,85,66,133.0,151,1,73.625,67.875,58.666666666666664,93.55555555555556,14.958333333333336,-25.680555555555557
2022-12-17,NCAAB,Jacksonville,Little,72,62,147.0,134,0,64.5,75.5,68.25,88.5,-3.75,-13.0
2022-12-17,NCAAB,Alabama,Gonzaga,90,100,162.0,190,1,73.6,74.4,75.33333333333333,74.33333333333333,-1.7333333333333343,0.06666666666667709
2022-12-17,NCAAB,Duquesne,Indiana,92,86,147.0,178,1,82.4,65.4,78.4,64.0,4.0,1.4000000000000057
2022-12-17,NCAAB,Southeastern,Troy,71,77,144.0,148,1,68.0,91.5,75.2,70.0,-7.200000000000003,21.5
2022-12-17,NCAAB,Georgia,Alabama,96,60,137.0,156,1,67.6,68.0,76.1,78.9,-8.5,-10.900000000000006
2022-12-17,NCAAB,South,Samford,62,61,152.0,123,0,70.1,76.4,74.5,67.0,-4.400000000000006,9.400000000000006
2022-12-17,NCAAB,Eastern,Radford,67,65,146.0,132,0,68.2,78.3,79.16666666666667,73.0,-10.966666666666669,5.299999999999997
2022-12-17,NCAAB,Syracuse,Cornell,78,63,155.0,141,0,73.0,69.66666666666667,81.71428571428571,77.57142857142857,-8.714285714285708,-7.904761904761898
2022-12-17,NCAAB,Southern,Northern,106,101,149.0,207,1,71.5,70.2,68.9,73.4,2.5999999999999943,-3.200000000000003
2022-12-17,NCAAB,Bowling,Tennessee-Martin,67,75,156.0,142,0,75.66666666666667,79.66666666666667,74.0,81.0,1.6666666666666714,-1.3333333333333286
2022-12-18,NCAAB,Usc,Auburn,74,71,138.0,145,1,63.0,73.0,72.2,58.2,-9.200000000000003,14.799999999999997
2022-12-18,NCAAB,Georgia,Notre,77,62,134.0,139,1,70.8,67.2,76.125,68.375,-5.325000000000003,-1.1749999999999972
2022-12-18,NCAAB,Seattle,Alcorn,72,58,141.0,130,0,74.4,68.8,59.57142857142857,81.14285714285714,14.828571428571436,-12.342857142857142
2022-12-18,NCAAB,Ut,Houston,100,90,163.0,190,1,69.5,77.4,72.33333333333333,85.33333333333333,-2.8333333333333286,-7.933333333333323
2022-12-18,NCAAB,Missouri,Central,79,58,135.0,137,1,81.0,71.9,72.6,75.8,8.400000000000006,-3.8999999999999915
2022-12-18,NCAAB,Baylor,Washington,65,59,139.0,124,0,78.5,83.0,73.2,61.5,5.299999999999997,21.5
2022-12-18,NCAAB,Hampton,Texas,77,82,141.0,159,1,68.0,76.75,76.6,71.6,-8.599999999999994,5.150000000000006
2022-12-18,NCAAB,Tcu,Mississippi,88,43,132.0,131,0,75.83333333333333,64.0,60.9,64.4,14.93333333333333,-0.4000000000000057
2022-12-18,NCAAB,Uab,Southern,92,66,156.0,158,1,88.83333333333333,74.5,74.5,74.5,14.333333333333329,0.0
2022-12-18,NCAAB,West,Buffalo,96,78,154.0,174,1,78.8,74.0,74.0,80.5,4.799999999999997,-6.5
2022-12-18,NCAAB,Unc,High,85,82,146.0,167,1,68.2,75.6,88.1,63.9,-19.89999999999999,11.699999999999996
2022-12-18,NCAAB,Njit,Niagara,62,53,123.0,115,0,59.3,87.1,61.0,63.333333333333336,-1.7000000000000028,23.76666666666666
2022-12-18,NCAAB,Loyola,University,68,56,134.0,124,0,67.3,69.1,64.75,70.875,2.549999999999997,-1.7750000000000057
2022-12-18,NCAAB,Georgia,Rhode,75,66,127.0,141,1,70.5,67.3,71.0,67.0,-0.5,0.29999999999999716
2022-12-18,NCAAB,James,Liu,115,79,155.0,194,1,92.5,59.0,63.5,85.5,29.0,-26.5
