Date,League,HomeTeam,AwayTeam,HomeScore,AwayScore,OU_Line,TotalPoints,OU_Result,Home_Avg_MOV,Home_Avg_Pts_For,Home_Avg_Pts_Against,Home_Avg_OU_Hit_Rate,Away_Avg_MOV,Away_Avg_Pts_For,Away_Avg_Pts_Against,Away_Avg_OU_Hit_Rate,Avg_MOV_Diff,Avg_Pts_For_Diff,Avg_Pts_Against_Diff,Avg_OU_Hit_Rate_Diff
2024-05-23,WNBA,New,Chicago,81,90,168.0,171,1,-1.3,104.6,105.9,0.7,-2.8,104.9,107.7,0.4,1.4999999999999998,-0.30000000000001137,-1.7999999999999972,0.29999999999999993
2024-05-23,WNBA,Phoenix,Washington,83,80,167.0,163,0,-0.7,104.8,105.5,0.7,-6.3,114.3,120.6,0.9,5.6,-9.5,-15.099999999999994,-0.20000000000000007
2024-05-23,NBA,Boston,Indiana,126,110,225.0,236,1,7.2,117.1,109.9,0.7,-1.1,105.2,106.3,0.9,8.3,11.899999999999991,3.6000000000000085,-0.20000000000000007
2024-05-24,NBA,Minnesota,Dallas,108,109,207.0,217,1,10.2,94.1,83.9,0.4,-8.1,102.8,110.9,0.4,18.299999999999997,-8.700000000000003,-27.0,0.0
2024-05-25,WNBA,Chicago,Connecticut,82,86,160.0,168,1,-1.7,103.4,105.1,0.5,-0.5,80.8,81.3,0.8,-1.2,22.60000000000001,23.799999999999997,-0.30000000000000004
2024-05-25,WNBA,Phoenix,Dallas,92,107,168.0,199,1,-1.7,100.3,102.0,0.6,-9.1,99.0,108.1,0.4,7.3999999999999995,1.2999999999999972,-6.099999999999994,0.19999999999999996
2024-05-26,WNBA,Los,Dallas,83,84,165.0,167,1,1.3,119.3,118.0,0.8,-5.8,100.8,106.6,0.5,7.1,18.5,11.400000000000006,0.30000000000000004
2024-05-27,NBA,Indiana,Boston,102,105,222.0,207,0,-4.9,104.2,109.1,0.9,10.1,120.6,110.5,0.8,-15.0,-16.39999999999999,-1.4000000000000057,0.09999999999999998
2024-05-27,WNBA,Chicago,Seattle,68,77,164.0,145,0,-2.9,100.7,103.6,0.6,-1.3,77.1,78.4,0.3,-1.5999999999999999,23.60000000000001,25.19999999999999,0.3
2024-05-27,WNBA,Connecticut,Phoenix,70,47,168.0,117,0,-1.6,81.6,83.2,0.9,-3.9,99.1,103.0,0.7,2.3,-17.5,-19.799999999999997,0.20000000000000007
2024-05-28,WNBA,Connecticut,Phoenix,70,47,168.0,117,0,-0.8,80.8,81.6,0.9,-3.7,93.5,97.2,0.6,2.9000000000000004,-12.700000000000003,-15.600000000000009,0.30000000000000004
2024-05-28,WNBA,Chicago,Seattle,68,77,164.0,145,0,-2.6,97.4,100.0,0.6,-1.4,76.7,78.1,0.3,-1.2000000000000002,20.700000000000003,21.900000000000006,0.3
2024-05-28,NBA,Dallas,Minnesota,100,105,211.0,205,0,-0.8,100.6,101.4,0.6,8.8,96.6,87.8,0.5,-9.600000000000001,4.0,13.600000000000009,0.09999999999999998
2024-05-29,WNBA,Washington,Atlanta,67,73,164.0,140,0,-6.3,110.4,116.7,0.8,2.6,110.9,108.3,0.6,-8.9,-0.5,8.400000000000006,0.20000000000000007
2024-05-31,WNBA,Atlanta,Las,78,74,173.0,152,0,3.6,108.0,104.4,0.6,8.5,95.3,86.8,1.0,-4.9,12.700000000000003,17.60000000000001,-0.4
2024-05-31,WNBA,Connecticut,Dallas,74,72,161.0,146,0,2.2,80.1,77.9,0.8,3.6,102.0,98.4,0.6,-1.4,-21.900000000000006,-20.5,0.20000000000000007
2024-05-31,WNBA,Minnesota,Phoenix,95,71,165.0,166,1,10.1,96.4,86.3,0.4,-7.3,85.8,93.1,0.5,17.4,10.600000000000009,-6.799999999999997,-0.09999999999999998
2024-06-02,WNBA,Atlanta,Connecticut,50,69,159.0,119,0,2.3,104.8,102.5,0.6,3.1,79.8,76.7,0.7,-0.8000000000000003,25.0,25.799999999999997,-0.09999999999999998
2024-06-02,WNBA,Phoenix,Los,87,68,162.0,155,0,-9.8,82.1,91.9,0.6,-1.9,114.0,115.9,0.8,-7.9,-31.900000000000006,-24.0,-0.20000000000000007
2024-06-03,WNBA,Connecticut,Washington,76,59,152.0,135,0,6.1,78.6,72.5,0.6,-7.3,105.4,112.7,0.7,13.399999999999999,-26.80000000000001,-40.2,-0.09999999999999998
2024-06-03,WNBA,Chicago,New,75,88,165.0,163,0,-4.3,93.4,97.7,0.6,-1.1,101.3,102.4,0.7,-3.1999999999999997,-7.8999999999999915,-4.700000000000003,-0.09999999999999998
2024-06-03,WNBA,Seattle,Phoenix,80,62,164.0,142,0,-1.9,75.6,77.5,0.2,-6.7,81.5,88.2,0.6,4.800000000000001,-5.900000000000006,-10.700000000000003,-0.39999999999999997
2024-06-04,WNBA,Seattle,Phoenix,80,62,164.0,142,0,-1.2,76.4,77.6,0.2,-7.9,76.1,84.0,0.5,6.7,0.30000000000001137,-6.400000000000006,-0.3
2024-06-04,WNBA,Connecticut,Washington,76,59,152.0,135,0,8.9,78.1,69.2,0.5,-8.5,99.3,107.8,0.6,17.4,-21.200000000000003,-38.599999999999994,-0.09999999999999998
2024-06-04,WNBA,Chicago,New,75,88,165.0,163,0,-7.8,88.2,96.0,0.5,2.3,101.6,99.3,0.7,-10.1,-13.399999999999991,-3.299999999999997,-0.19999999999999996
2024-06-06,WNBA,Atlanta,New,61,78,164.0,139,0,3.5,99.3,95.8,0.5,3.1,100.7,97.6,0.7,0.3999999999999999,-1.4000000000000057,-1.7999999999999972,-0.19999999999999996
2024-06-06,WNBA,Washington,Chicago,71,79,156.0,150,0,-9.6,95.0,104.6,0.6,-9.0,83.8,92.8,0.4,-0.5999999999999996,11.200000000000003,11.799999999999997,0.19999999999999996
2024-06-07,WNBA,Washington,Indiana,83,85,161.0,168,1,-9.6,89.9,99.5,0.5,-4.8,102.7,107.5,0.8,-4.8,-12.799999999999997,-8.0,-0.30000000000000004
2024-06-07,WNBA,Phoenix,Minnesota,81,80,162.0,161,0,-8.6,73.7,82.3,0.4,11.2,97.6,86.4,0.5,-19.799999999999997,-23.89999999999999,-4.1000000000000085,-0.09999999999999998
2024-06-07,WNBA,Las,Seattle,65,78,167.0,143,0,7.0,93.0,86.0,0.9,-0.5,77.2,77.7,0.2,7.5,15.799999999999997,8.299999999999997,0.7
2024-06-08,WNBA,Connecticut,New,75,82,154.0,157,1,11.7,77.6,65.9,0.4,5.4,97.9,92.5,0.6,6.299999999999999,-20.30000000000001,-26.599999999999994,-0.19999999999999996
2024-06-08,WNBA,Chicago,Atlanta,80,89,159.0,169,1,-8.1,79.8,87.9,0.3,3.1,93.9,90.8,0.4,-11.2,-14.100000000000009,-2.8999999999999915,-0.10000000000000003
2024-06-09,WNBA,New,Washington,93,88,157.0,181,1,5.8,94.3,88.5,0.6,-8.9,86.1,95.0,0.5,14.7,8.200000000000003,-6.5,0.09999999999999998
2024-06-09,WNBA,Dallas,Phoenix,90,97,163.0,187,1,4.6,99.5,94.9,0.6,-8.8,73.0,81.8,0.3,13.4,26.5,13.100000000000009,0.3
2024-06-09,WNBA,Los,Las,96,92,162.0,188,1,-4.3,105.8,110.1,0.7,4.6,89.8,85.2,0.8,-8.899999999999999,16.0,24.89999999999999,-0.10000000000000009
2024-06-10,WNBA,Connecticut,Indiana,89,72,159.0,161,1,10.3,76.7,66.4,0.4,-1.0,104.6,105.6,0.9,11.3,-27.89999999999999,-39.19999999999999,-0.5
2024-06-11,WNBA,Las,Minnesota,86,100,167.0,186,1,3.1,89.3,86.2,0.8,9.8,97.3,87.5,0.5,-6.700000000000001,-8.0,-1.2999999999999972,0.30000000000000004
2024-06-12,WNBA,Chicago,Connecticut,75,83,153.0,158,1,-6.9,78.7,85.6,0.4,11.6,76.8,65.2,0.4,-18.5,1.9000000000000057,20.39999999999999,0.0
2024-06-13,WNBA,Indiana,Atlanta,91,84,165.0,175,1,-4.0,100.2,104.2,0.9,-0.1,89.6,89.7,0.4,-3.9,10.600000000000009,14.5,0.5
2024-06-13,WNBA,Dallas,Seattle,84,92,160.0,176,1,3.0,96.6,93.6,0.6,2.1,78.0,75.9,0.2,0.8999999999999999,18.599999999999994,17.69999999999999,0.39999999999999997
2024-06-13,WNBA,Phoenix,Las,99,103,170.0,202,1,-9.1,72.9,82.0,0.3,0.6,88.2,87.6,0.8,-9.7,-15.299999999999997,-5.599999999999994,-0.5
2024-06-15,NBA,Boston,Dallas,106,88,211.0,194,0,11.7,122.0,110.3,0.8,1.8,94.5,92.7,0.7,9.899999999999999,27.5,17.599999999999994,0.10000000000000009
2024-06-15,WNBA,Dallas,Connecticut,67,85,157.0,152,0,-0.8,94.6,95.4,0.6,12.3,76.8,64.5,0.4,-13.100000000000001,17.799999999999997,30.900000000000006,0.19999999999999996
2024-06-16,WNBA,Phoenix,Seattle,87,78,166.0,165,0,-9.8,74.5,84.3,0.4,4.2,80.2,76.0,0.3,-14.0,-5.700000000000003,8.299999999999997,0.10000000000000003
2024-06-16,NBA,Boston,Dallas,106,88,211.0,194,0,10.2,119.5,109.3,0.7,-3.8,90.9,94.7,0.6,14.0,28.599999999999994,14.599999999999994,0.09999999999999998
2024-06-17,NBA,Boston,Dallas,106,88,211.0,194,0,11.0,116.9,105.9,0.6,-5.9,88.9,94.8,0.5,16.9,28.0,11.100000000000009,0.09999999999999998
2024-06-18,NBA,Cleveland,Charlotte,139,132,251.0,271,1,-6.8,104.7,111.5,0.6,-11.0,106.2,117.2,0.9,4.2,-1.5,-5.700000000000003,-0.30000000000000004
2024-06-18,NBA,Boston,Indiana,103,95,232.0,198,0,11.8,114.3,102.5,0.5,-2.2,101.3,103.5,0.9,14.0,13.0,-1.0,-0.4
2024-06-18,NBA,New,Dallas,119,113,244.0,232,0,5.9,91.5,85.6,0.6,-7.8,86.8,94.6,0.4,13.7,4.700000000000003,-9.0,0.19999999999999996
2024-06-18,NBA,Denver,Utah,135,112,250.0,247,0,2.9,109.1,106.2,0.4,-13.0,107.7,120.7,0.5,15.9,1.3999999999999915,-14.5,-0.09999999999999998
2024-06-19,NBA,New,Dallas,119,113,244.0,232,0,2.9,93.2,90.3,0.6,-9.9,87.4,97.3,0.3,12.8,5.799999999999997,-7.0,0.3
2024-06-19,NBA,Cleveland,Charlotte,139,132,251.0,271,1,-7.7,105.7,113.4,0.6,-10.5,110.5,121.0,1.0,2.8,-4.799999999999997,-7.599999999999994,-0.4
2024-06-19,NBA,Denver,Utah,135,112,250.0,247,0,3.6,111.5,107.9,0.4,-13.4,108.9,122.3,0.5,17.0,2.5999999999999943,-14.399999999999991,-0.09999999999999998
2024-06-19,WNBA,Indiana,Washington,88,81,167.0,169,1,-5.1,97.8,102.9,0.8,-8.5,82.8,91.3,0.5,3.4000000000000004,15.0,11.600000000000009,0.30000000000000004
2024-06-19,NBA,Boston,Indiana,103,95,232.0,198,0,11.3,114.0,102.7,0.5,-4.0,98.2,102.2,0.8,15.3,15.799999999999997,0.5,-0.30000000000000004
2024-06-20,NBA,Denver,Utah,135,112,250.0,247,0,4.3,113.9,109.6,0.4,-12.9,108.2,121.1,0.4,17.2,5.700000000000003,-11.5,0.0
2024-06-20,NBA,New,Dallas,119,113,244.0,232,0,4.8,94.8,90.0,0.5,-10.6,90.3,100.9,0.2,15.399999999999999,4.5,-10.900000000000006,0.3
2024-06-20,NBA,Boston,Indiana,103,95,232.0,198,0,11.4,113.4,102.0,0.4,-4.3,94.9,99.2,0.7,15.7,18.5,2.799999999999997,-0.29999999999999993
2024-06-20,NBA,Cleveland,Charlotte,139,132,251.0,271,1,-6.8,107.8,114.6,0.6,-12.4,112.7,125.1,1.0,5.6000000000000005,-4.900000000000006,-10.5,-0.4
2024-06-21,NBA,Boston,Indiana,103,95,232.0,198,0,10.7,112.4,101.7,0.3,-4.6,91.6,96.2,0.6,15.299999999999999,20.80000000000001,5.5,-0.3
2024-06-21,NBA,New,Dallas,119,113,244.0,232,0,4.3,97.6,93.3,0.4,-10.7,91.6,102.3,0.2,15.0,6.0,-9.0,0.2
2024-06-21,NBA,Denver,Utah,135,112,250.0,247,0,6.7,115.4,108.7,0.3,-14.2,108.9,123.1,0.4,20.9,6.5,-14.399999999999991,-0.10000000000000003
2024-06-21,NBA,Cleveland,Charlotte,139,132,251.0,271,1,-7.3,110.7,118.0,0.7,-9.0,116.8,125.8,1.0,1.7000000000000002,-6.099999999999994,-7.799999999999997,-0.30000000000000004
2024-06-22,NBA,Cleveland,Charlotte,139,132,251.0,271,1,-7.5,111.7,119.2,0.7,-7.4,120.8,128.2,1.0,-0.09999999999999964,-9.099999999999994,-8.999999999999986,-0.30000000000000004
2024-06-22,NBA,Boston,Indiana,103,95,232.0,198,0,11.0,109.4,98.4,0.2,-5.2,92.8,98.0,0.5,16.2,16.60000000000001,0.4000000000000057,-0.3
2024-06-22,NBA,New,Dallas,119,113,244.0,232,0,7.0,98.6,91.6,0.3,-11.1,95.7,106.8,0.2,18.1,2.8999999999999915,-15.200000000000003,0.09999999999999998
2024-06-22,NBA,Denver,Utah,135,112,250.0,247,0,7.5,116.3,108.8,0.2,-14.4,109.5,123.9,0.3,21.9,6.799999999999997,-15.100000000000009,-0.09999999999999998
2024-06-22,WNBA,New,Los,98,88,169.0,186,1,8.5,102.4,93.9,0.2,-5.6,102.6,108.2,0.7,14.1,-0.19999999999998863,-14.299999999999997,-0.49999999999999994
2024-06-22,WNBA,Washington,Dallas,97,69,160.0,166,1,-8.2,78.7,86.9,0.5,-11.0,98.0,109.0,0.1,2.8000000000000007,-19.299999999999997,-22.099999999999994,0.4
2024-06-22,WNBA,Minnesota,Phoenix,73,60,167.0,133,0,9.9,99.0,89.1,0.6,-7.4,74.0,81.4,0.3,17.3,25.0,7.699999999999989,0.3
2024-06-23,NBA,Boston,Indiana,103,95,232.0,198,0,11.3,106.4,95.1,0.1,-4.4,91.3,95.7,0.4,15.700000000000001,15.100000000000009,-0.6000000000000085,-0.30000000000000004
2024-06-23,NBA,New,Dallas,119,113,244.0,232,0,8.2,103.4,95.2,0.3,-13.0,96.5,109.5,0.1,21.2,6.900000000000006,-14.299999999999997,0.19999999999999998
2024-06-23,WNBA,Atlanta,New,75,96,165.0,171,1,-1.0,86.0,87.0,0.4,7.5,106.5,99.0,0.3,-8.5,-20.5,-12.0,0.10000000000000003
2024-06-23,WNBA,Washington,Dallas,92,84,163.0,176,1,-4.4,76.2,80.6,0.5,-11.8,99.0,110.8,0.1,7.4,-22.799999999999997,-30.200000000000003,0.4
2024-06-23,NBA,Cleveland,Charlotte,139,132,251.0,271,1,-3.0,117.3,120.3,0.7,-8.8,122.2,131.0,1.0,5.800000000000001,-4.900000000000006,-10.700000000000003,-0.30000000000000004
2024-06-23,NBA,Denver,Utah,135,112,250.0,247,0,8.3,117.2,108.9,0.1,-15.1,109.4,124.5,0.2,23.4,7.799999999999997,-15.599999999999994,-0.1
2024-06-24,NBA,Cleveland,Charlotte,139,132,251.0,271,1,0.0,122.3,122.3,0.8,-8.3,123.6,131.9,1.0,8.3,-1.2999999999999972,-9.600000000000009,-0.19999999999999996
2024-06-24,NBA,Boston,Indiana,103,95,232.0,198,0,10.5,104.1,93.6,0.0,-4.9,90.6,95.5,0.4,15.4,13.5,-1.9000000000000057,-0.4
2024-06-24,NBA,New,Dallas,119,113,244.0,232,0,7.9,108.3,100.4,0.4,-10.8,100.7,111.5,0.2,18.700000000000003,7.599999999999994,-11.099999999999994,0.2
2024-06-24,NBA,Denver,Utah,135,112,250.0,247,0,9.5,119.3,109.8,0.1,-16.6,109.6,126.2,0.1,26.1,9.700000000000003,-16.400000000000006,0.0
2024-06-25,NBA,Denver,Utah,135,112,250.0,247,0,11.6,122.0,110.4,0.1,-17.3,111.3,128.6,0.1,28.9,10.700000000000003,-18.19999999999999,0.0
2024-06-25,NBA,Cleveland,Charlotte,139,132,251.0,271,1,1.4,126.6,125.2,0.9,-7.6,126.4,134.0,1.0,9.0,0.19999999999998863,-8.799999999999997,-0.09999999999999998
2024-06-25,NBA,Boston,Indiana,103,95,232.0,198,0,11.0,103.9,92.9,0.0,-5.9,91.6,97.5,0.3,16.9,12.300000000000011,-4.599999999999994,-0.3
2024-06-25,NBA,New,Dallas,119,113,244.0,232,0,7.8,112.0,104.2,0.3,-9.6,103.2,112.8,0.2,17.4,8.799999999999997,-8.599999999999994,0.09999999999999998
2024-06-26,WNBA,Seattle,Indiana,89,77,167.0,166,0,4.6,81.0,76.4,0.3,-5.0,93.9,98.9,0.2,9.6,-12.900000000000006,-22.5,0.09999999999999998
2024-06-26,WNBA,Chicago,Las,83,95,173.0,178,1,-5.6,77.1,82.7,0.5,-0.1,88.8,88.9,0.8,-5.5,-11.700000000000003,-6.200000000000003,-0.30000000000000004
2024-06-26,NBA,New,Dallas,119,113,244.0,232,0,7.9,114.6,106.7,0.2,-8.4,105.7,114.1,0.2,16.3,8.899999999999991,-7.3999999999999915,0.0
2024-06-26,NBA,Boston,Indiana,103,95,232.0,198,0,10.0,103.6,93.6,0.0,-6.9,92.5,99.4,0.1,16.9,11.099999999999994,-5.800000000000011,-0.1
2024-06-26,NBA,Cleveland,Charlotte,139,132,251.0,271,1,3.4,131.2,127.8,1.0,-9.2,127.2,136.4,1.0,12.6,3.999999999999986,-8.600000000000009,0.0
2024-06-26,NBA,Denver,Utah,135,112,250.0,247,0,13.1,124.0,110.9,0.0,-18.0,113.0,131.0,0.1,31.1,11.0,-20.099999999999994,-0.1
2024-06-27,WNBA,Seattle,Indiana,89,77,167.0,166,0,7.1,82.9,75.8,0.3,-6.9,92.5,99.4,0.1,14.0,-9.599999999999994,-23.60000000000001,0.19999999999999998
2024-06-27,WNBA,Chicago,Las,83,95,173.0,178,1,-6.0,77.5,83.5,0.5,0.0,88.6,88.6,0.8,-6.0,-11.099999999999994,-5.099999999999994,-0.30000000000000004
2024-06-28,WNBA,Connecticut,Atlanta,74,78,150.0,152,1,13.7,76.7,63.0,0.3,-4.3,82.2,86.5,0.5,18.0,-5.5,-23.5,-0.2
2024-06-29,NBA,Denver,Utah,135,112,250.0,247,0,19.9,130.5,110.6,0.0,-20.6,111.8,132.4,0.0,40.5,18.700000000000003,-21.80000000000001,0.0
2024-06-29,NBA,New,Dallas,119,113,244.0,232,0,7.9,114.6,106.7,0.2,-8.4,105.7,114.1,0.2,16.3,8.899999999999991,-7.3999999999999915,0.0
2024-06-29,NBA,Boston,Indiana,103,95,232.0,198,0,9.0,103.3,94.3,0.0,-8.8,91.4,100.2,0.0,17.8,11.899999999999991,-5.900000000000006,0.0
2024-06-29,NBA,Cleveland,Charlotte,139,132,251.0,271,1,4.8,134.9,130.1,1.0,-9.6,128.6,138.2,1.0,14.399999999999999,6.300000000000011,-8.099999999999994,0.0
2024-06-30,WNBA,Phoenix,Indiana,82,88,175.0,170,0,-6.4,75.3,81.7,0.3,-8.8,91.4,100.2,0.0,2.4000000000000004,-16.10000000000001,-18.5,0.3
2024-06-30,WNBA,New,Atlanta,81,75,167.0,156,0,7.9,114.6,106.7,0.2,-4.7,77.9,82.6,0.5,12.600000000000001,36.69999999999999,24.10000000000001,-0.3
2024-06-30,WNBA,Chicago,Minnesota,62,70,163.0,132,0,-8.1,76.8,84.9,0.5,6.7,94.8,88.1,0.6,-14.8,-18.0,-3.1999999999999886,-0.09999999999999998
2024-06-30,NBA,New,Dallas,119,113,244.0,232,0,7.9,110.8,102.9,0.2,-8.4,105.7,114.1,0.2,16.3,5.099999999999994,-11.199999999999989,0.0
2024-06-30,NBA,Denver,Utah,135,112,250.0,247,0,23.0,135.0,112.0,0.0,-23.0,112.0,135.0,0.0,46.0,23.0,-23.0,0.0
2024-06-30,NBA,Cleveland,Charlotte,139,132,251.0,271,1,7.0,139.0,132.0,1.0,-7.0,132.0,139.0,1.0,14.0,7.0,-7.0,0.0
2024-06-30,NBA,Boston,Indiana,103,95,232.0,198,0,8.0,103.0,95.0,0.0,-7.4,90.7,98.1,0.0,15.4,12.299999999999997,-3.0999999999999943,0.0
2024-07-01,WNBA,Phoenix,Connecticut,72,83,157.0,155,0,-4.7,78.8,83.5,0.3,11.0,77.1,66.1,0.4,-15.7,1.7000000000000028,17.400000000000006,-0.10000000000000003
2024-07-02,WNBA,New,Minnesota,76,67,168.0,143,0,7.9,110.8,102.9,0.2,6.6,91.6,85.0,0.5,1.3000000000000007,19.200000000000003,17.900000000000006,-0.3
2024-07-02,WNBA,Los,Washington,80,82,163.0,162,0,-7.1,98.9,106.0,0.7,-2.9,77.7,80.6,0.5,-4.199999999999999,21.200000000000003,25.400000000000006,0.19999999999999996
2024-07-04,WNBA,Minnesota,Connecticut,73,78,152.0,151,0,4.9,88.5,83.6,0.5,9.8,78.4,68.6,0.4,-4.9,10.099999999999994,15.0,0.09999999999999998
2024-07-04,WNBA,Las,Washington,98,77,172.0,175,1,0.1,88.4,88.3,0.8,-2.4,77.9,80.3,0.5,2.5,10.5,8.0,0.30000000000000004
2024-07-05,WNBA,Dallas,Atlanta,85,82,163.0,167,1,-8.4,105.7,114.1,0.2,-5.0,74.8,79.8,0.5,-3.4000000000000004,30.900000000000006,34.3,-0.3
2024-07-06,WNBA,Indiana,New,83,78,174.0,161,0,-7.4,90.7,98.1,0.0,8.2,106.5,98.3,0.2,-15.6,-15.799999999999997,-0.20000000000000284,-0.2
2024-07-06,WNBA,Minnesota,Washington,74,67,158.0,141,0,4.7,85.3,80.6,0.4,-3.9,78.9,82.8,0.6,8.6,6.3999999999999915,-2.200000000000003,-0.19999999999999996
2024-07-07,WNBA,Las,Dallas,104,85,179.0,189,1,1.1,88.5,87.4,0.8,-7.5,102.9,110.4,0.3,8.6,-14.400000000000006,-23.0,0.5
2024-07-07,WNBA,Seattle,Chicago,84,71,162.0,155,0,9.2,82.5,73.3,0.2,-8.5,74.8,83.3,0.4,17.7,7.700000000000003,-10.0,-0.2
2024-07-08,WNBA,Los,Minnesota,67,82,158.0,149,0,-5.9,94.9,100.8,0.6,5.5,84.5,79.0,0.3,-11.4,10.400000000000006,21.799999999999997,0.3
2024-07-09,WNBA,Los,Minnesota,67,82,158.0,149,0,-6.0,89.6,95.6,0.5,7.1,81.9,74.8,0.2,-13.1,7.699999999999989,20.799999999999997,0.3
2024-07-10,WNBA,Seattle,Las,79,84,173.0,163,0,10.3,82.4,72.1,0.1,2.3,90.0,87.7,0.8,8.0,-7.599999999999994,-15.600000000000009,-0.7000000000000001
2024-07-10,WNBA,Chicago,Atlanta,78,69,156.0,147,0,-8.9,75.1,84.0,0.4,-5.0,74.5,79.5,0.5,-3.9000000000000004,0.5999999999999943,4.5,-0.09999999999999998
2024-07-10,WNBA,Indiana,Washington,84,89,168.0,173,1,-6.1,89.5,95.6,0.0,-2.9,79.7,82.6,0.6,-3.1999999999999997,9.799999999999997,13.0,-0.6
2024-07-10,WNBA,Connecticut,New,68,71,159.0,139,0,10.1,78.8,68.7,0.4,6.7,104.5,97.8,0.1,3.3999999999999995,-25.700000000000003,-29.099999999999994,0.30000000000000004
2024-07-13,WNBA,Chicago,New,67,81,164.0,148,0,-7.1,76.1,83.2,0.4,6.4,99.7,93.3,0.1,-13.5,-23.60000000000001,-10.099999999999994,0.30000000000000004
2024-07-14,WNBA,Minnesota,Indiana,74,81,164.0,155,0,8.1,79.6,71.5,0.2,-5.8,88.4,94.2,0.1,13.899999999999999,-8.800000000000011,-22.700000000000003,0.1
2024-07-14,WNBA,Seattle,Atlanta,81,70,156.0,151,0,8.9,82.6,73.7,0.1,-6.5,74.1,80.6,0.5,15.4,8.5,-6.8999999999999915,-0.4
2024-07-15,WNBA,Los,Seattle,83,89,162.0,172,1,-7.8,84.0,91.8,0.4,9.1,83.0,73.9,0.1,-16.9,1.0,17.89999999999999,0.30000000000000004
2024-07-15,WNBA,New,Connecticut,82,74,153.0,156,1,5.7,98.2,92.5,0.0,7.9,78.7,70.8,0.4,-2.2,19.5,21.700000000000003,-0.4
2024-07-16,WNBA,Los,Seattle,83,89,162.0,172,1,-7.3,82.0,89.3,0.5,7.9,83.9,76.0,0.2,-15.2,-1.9000000000000057,13.299999999999997,0.3
2024-07-16,WNBA,New,Connecticut,82,74,153.0,156,1,5.9,94.5,88.6,0.1,5.4,78.5,73.1,0.5,0.5,16.0,15.5,-0.4
2024-07-17,WNBA,Dallas,Indiana,101,93,178.0,194,1,-8.8,100.1,108.9,0.4,-4.3,87.0,91.3,0.1,-4.500000000000001,13.099999999999994,17.60000000000001,0.30000000000000004
2024-07-18,WNBA,Chicago,Phoenix,65,85,163.0,150,0,-7.2,75.3,82.5,0.4,-3.4,78.9,82.3,0.2,-3.8000000000000003,-3.6000000000000085,0.20000000000000284,0.2
2024-07-19,WNBA,Chicago,Phoenix,65,85,163.0,150,0,-7.9,74.3,82.2,0.4,-3.3,78.7,82.0,0.2,-4.6000000000000005,-4.400000000000006,0.20000000000000284,0.2
2024-07-20,WNBA,Chicago,Phoenix,65,85,163.0,150,0,-10.7,72.9,83.6,0.4,0.5,81.0,80.5,0.2,-11.2,-8.099999999999994,3.0999999999999943,0.2
2024-07-21,WNBA,Chicago,Phoenix,65,85,163.0,150,0,-11.8,71.4,83.2,0.3,4.3,83.3,79.0,0.2,-16.1,-11.899999999999991,4.200000000000003,0.09999999999999998
2024-07-22,WNBA,Chicago,Phoenix,65,85,163.0,150,0,-13.0,70.4,83.4,0.2,6.2,83.7,77.5,0.2,-19.2,-13.299999999999997,5.900000000000006,0.0
2024-07-23,WNBA,Chicago,Phoenix,65,85,163.0,150,0,-13.8,68.6,82.4,0.1,7.5,82.5,75.0,0.1,-21.3,-13.900000000000006,7.400000000000006,0.0
2024-07-24,WNBA,Chicago,Phoenix,65,85,163.0,150,0,-14.6,66.8,81.4,0.0,9.9,81.1,71.2,0.0,-24.5,-14.299999999999997,10.200000000000003,0.0
2024-07-25,WNBA,Chicago,Phoenix,65,85,163.0,150,0,-15.8,67.1,82.9,0.0,11.0,80.9,69.9,0.0,-26.8,-13.800000000000011,13.0,0.0
2024-07-26,WNBA,Chicago,Phoenix,65,85,163.0,150,0,-16.5,66.5,83.0,0.0,14.3,83.4,69.1,0.0,-30.8,-16.900000000000006,13.900000000000006,0.0
2024-07-27,WNBA,Chicago,Phoenix,65,85,163.0,150,0,-19.4,65.2,84.6,0.0,16.9,83.7,66.8,0.0,-36.3,-18.5,17.799999999999997,0.0
2024-07-28,WNBA,Chicago,Phoenix,65,85,163.0,150,0,-20.0,65.0,85.0,0.0,20.0,85.0,65.0,0.0,-40.0,-20.0,20.0,0.0
2024-07-29,WNBA,Chicago,Phoenix,65,85,163.0,150,0,-20.0,65.0,85.0,0.0,20.0,85.0,65.0,0.0,-40.0,-20.0,20.0,0.0
2024-07-30,WNBA,Chicago,Phoenix,65,85,163.0,150,0,-20.0,65.0,85.0,0.0,20.0,85.0,65.0,0.0,-40.0,-20.0,20.0,0.0
2024-07-31,WNBA,Chicago,Phoenix,65,85,163.0,150,0,-20.0,65.0,85.0,0.0,20.0,85.0,65.0,0.0,-40.0,-20.0,20.0,0.0
2024-08-01,WNBA,Chicago,Phoenix,65,85,163.0,150,0,-20.0,65.0,85.0,0.0,20.0,85.0,65.0,0.0,-40.0,-20.0,20.0,0.0
2024-08-02,WNBA,Chicago,Phoenix,65,85,163.0,150,0,-20.0,65.0,85.0,0.0,20.0,85.0,65.0,0.0,-40.0,-20.0,20.0,0.0
2024-08-03,WNBA,Chicago,Phoenix,65,85,163.0,150,0,-20.0,65.0,85.0,0.0,20.0,85.0,65.0,0.0,-40.0,-20.0,20.0,0.0
2024-08-04,WNBA,Chicago,Phoenix,65,85,163.0,150,0,-20.0,65.0,85.0,0.0,20.0,85.0,65.0,0.0,-40.0,-20.0,20.0,0.0
